capture_source,layer,expert_id,projection,layout_method,layout_replicas,training_invocations,activation_norm_threshold,atoms_per_page,test_masks_used
exact_checkpoint,39,68,gate,activation_feature_support_cluster,2,1,56.9599948316982,8,False
exact_checkpoint,39,68,up,current_diagonal_trained_coselection,1,1,56.9599948316982,8,False
exact_checkpoint,39,68,up,exact_greedy_training_masks,1,1,56.9599948316982,8,False
exact_checkpoint,39,68,up,balanced_hypergraph,1,1,56.9599948316982,8,False
exact_checkpoint,39,68,up,activation_feature_support_cluster,2,1,56.9599948316982,8,False
exact_checkpoint,39,68,down,current_diagonal_trained_coselection,1,1,4.8855377877499215,2,False
exact_checkpoint,39,68,down,exact_greedy_training_masks,1,1,4.8855377877499215,2,False
exact_checkpoint,39,68,down,balanced_hypergraph,1,1,4.8855377877499215,2,False
exact_checkpoint,39,68,down,activation_feature_support_cluster,2,1,4.8855377877499215,2,False
exact_checkpoint,39,108,gate,current_diagonal_trained_coselection,1,8,57.67617603584969,8,False
exact_checkpoint,39,108,gate,exact_greedy_training_masks,1,8,57.67617603584969,8,False
exact_checkpoint,39,108,gate,balanced_hypergraph,1,8,57.67617603584969,8,False
exact_checkpoint,39,108,gate,activation_feature_support_cluster,2,8,57.67617603584969,8,False
exact_checkpoint,39,108,up,current_diagonal_trained_coselection,1,8,57.67617603584969,8,False
exact_checkpoint,39,108,up,exact_greedy_training_masks,1,8,57.67617603584969,8,False
exact_checkpoint,39,108,up,balanced_hypergraph,1,8,57.67617603584969,8,False
exact_checkpoint,39,108,up,activation_feature_support_cluster,2,8,57.67617603584969,8,False
exact_checkpoint,39,108,down,current_diagonal_trained_coselection,1,8,14.955719217169698,2,False
exact_checkpoint,39,108,down,exact_greedy_training_masks,1,8,14.955719217169698,2,False
exact_checkpoint,39,108,down,balanced_hypergraph,1,8,14.955719217169698,2,False
exact_checkpoint,39,108,down,activation_feature_support_cluster,2,8,14.955719217169698,2,False
exact_checkpoint,39,231,gate,current_diagonal_trained_coselection,1,5,57.52829189134336,8,False
exact_checkpoint,39,231,gate,exact_greedy_training_masks,1,5,57.52829189134336,8,False
exact_checkpoint,39,231,gate,balanced_hypergraph,1,5,57.52829189134336,8,False
exact_checkpoint,39,231,gate,activation_feature_support_cluster,2,5,57.52829189134336,8,False
exact_checkpoint,39,231,up,current_diagonal_trained_coselection,1,5,57.52829189134336,8,False
exact_checkpoint,39,231,up,exact_greedy_training_masks,1,5,57.52829189134336,8,False
exact_checkpoint,39,231,up,balanced_hypergraph,1,5,57.52829189134336,8,False
exact_checkpoint,39,231,up,activation_feature_support_cluster,2,5,57.52829189134336,8,False
exact_checkpoint,39,231,down,current_diagonal_trained_coselection,1,5,7.139435250921206,2,False
exact_checkpoint,39,231,down,exact_greedy_training_masks,1,5,7.139435250921206,2,False
exact_checkpoint,39,231,down,balanced_hypergraph,1,5,7.139435250921206,2,False
exact_checkpoint,39,231,down,activation_feature_support_cluster,2,5,7.139435250921206,2,False
